game_order,event,site,Year,round,white,black,result,white_elo,black_elo,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,Index,White Player's Full Name,White Player's Country,Black player's Nationality.Country,Black player's Nationality.Short name
19,"World Championship 26th","Moscow",1966,19,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"C11",2395,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
23,"World Championship 26th","Moscow",1966,23,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"C11",2399,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
1,"World Championship 27th","Moscow",1969,1,"Spassky, Boris V","Petrosian, Tigran V","0-1",,,"","","Petrosian, Tigran V",,"Spassky, Boris V",,0,"B42",2354,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
5,"World Championship 27th","Moscow",1969,5,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"D41",2358,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
11,"World Championship 27th","Moscow",1969,11,"Spassky, Boris V","Petrosian, Tigran V","0-1",,,"","","Petrosian, Tigran V",,"Spassky, Boris V",,0,"E12",2364,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
17,"World Championship 27th","Moscow",1969,17,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"B42",2370,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
19,"World Championship 27th","Moscow",1969,19,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"B94",2372,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
21,"World Championship 27th","Moscow",1969,21,"Spassky, Boris V","Petrosian, Tigran V","1-0",,,"","","Spassky, Boris V",,"Petrosian, Tigran V",,0,"C92",2374,"Spassky, Boris","Russia","Armenia","Petrosian, Tigran V"
2,"World Championship 2nd","Havana",1889,2,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D02",2903,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
4,"World Championship 2nd","Havana",1889,4,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D02",2905,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
6,"World Championship 2nd","Havana",1889,6,"Steinitz, William","Chigorin, Mikhail","0-1",,,"","","Chigorin, Mikhail",,"Steinitz, William",,0,"D02",2907,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
8,"World Championship 2nd","Havana",1889,8,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D46",2909,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
10,"World Championship 2nd","Havana",1889,10,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D07",2911,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
12,"World Championship 2nd","Havana",1889,12,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D07",2913,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
14,"World Championship 2nd","Havana",1889,14,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D07",2915,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
16,"World Championship 2nd","Havana",1889,16,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"A85",2917,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
4,"World Championship 4th","Havana",1892,4,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"C65",2863,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
6,"World Championship 4th","Havana",1892,6,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"C59",2865,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
8,"World Championship 4th","Havana",1892,8,"Steinitz, William","Chigorin, Mikhail","0-1",,,"","","Chigorin, Mikhail",,"Steinitz, William",,0,"C58",2867,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
10,"World Championship 4th","Havana",1892,10,"Steinitz, William","Chigorin, Mikhail","0-1",,,"","","Chigorin, Mikhail",,"Steinitz, William",,0,"C58",2869,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
12,"World Championship 4th","Havana",1892,12,"Steinitz, William","Chigorin, Mikhail","0-1",,,"","","Chigorin, Mikhail",,"Steinitz, William",,0,"C59",2871,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
14,"World Championship 4th","Havana",1892,14,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"C65",2873,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
16,"World Championship 4th","Havana",1892,16,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"C77",2875,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
18,"World Championship 4th","Havana",1892,18,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"A85",2877,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
20,"World Championship 4th","Havana",1892,20,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D37",2879,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
22,"World Championship 4th","Havana",1892,22,"Steinitz, William","Chigorin, Mikhail","1-0",,,"","","Steinitz, William",,"Chigorin, Mikhail",,0,"D55",2881,"Steinitz, William","Czech Republic","Russia","Chigorin, Mikhail"
1,"World Championship 13th","Buenos Aires",1927,1,"Capablanca, Jose Raul","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Capablanca, Jose Raul",,0,"C01",2714,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
3,"World Championship 13th","Buenos Aires",1927,3,"Capablanca, Jose Raul","Alekhine, Alexander","1-0",,,"","","Capablanca, Jose Raul",,"Alekhine, Alexander",,0,"A47",2716,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
7,"World Championship 13th","Buenos Aires",1927,7,"Capablanca, Jose Raul","Alekhine, Alexander","1-0",,,"","","Capablanca, Jose Raul",,"Alekhine, Alexander",,0,"D52",2720,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
11,"World Championship 13th","Buenos Aires",1927,11,"Capablanca, Jose Raul","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Capablanca, Jose Raul",,0,"D52",2724,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
21,"World Championship 13th","Buenos Aires",1927,21,"Capablanca, Jose Raul","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Capablanca, Jose Raul",,0,"D63",2734,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
29,"World Championship 13th","Buenos Aires",1927,29,"Capablanca, Jose Raul","Alekhine, Alexander","1-0",,,"","","Capablanca, Jose Raul",,"Alekhine, Alexander",,0,"D52",2742,"Capablanca, Jose","Cuba","Russia","Alekhine, Alexander"
1,"World Championship 14th","GER/NLD",1929,1,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D16",2689,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
4,"World Championship 14th","GER/NLD",1929,4,"Bogoljubow, Efim","Alekhine, Alexander","1-0",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"E38",2692,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
5,"World Championship 14th","GER/NLD",1929,5,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D17",2693,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
6,"World Championship 14th","GER/NLD",1929,6,"Bogoljubow, Efim","Alekhine, Alexander","1-0",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"E22",2694,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
7,"World Championship 14th","GER/NLD",1929,7,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D78",2695,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
8,"World Championship 14th","GER/NLD",1929,8,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"A50",2696,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
10,"World Championship 14th","GER/NLD",1929,10,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D52",2698,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
12,"World Championship 14th","GER/NLD",1929,12,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D52",2700,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
13,"World Championship 14th","GER/NLD",1929,13,"Alekhine, Alexander","Bogoljubow, Efim","0-1",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"D52",2701,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
14,"World Championship 14th","GER/NLD",1929,14,"Bogoljubow, Efim","Alekhine, Alexander","1-0",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"D30",2702,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
16,"World Championship 14th","GER/NLD",1929,16,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D30",2704,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
17,"World Championship 14th","GER/NLD",1929,17,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D70",2705,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
18,"World Championship 14th","GER/NLD",1929,18,"Bogoljubow, Efim","Alekhine, Alexander","1-0",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"C11",2706,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
19,"World Championship 14th","GER/NLD",1929,19,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D51",2707,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
21,"World Championship 14th","GER/NLD",1929,21,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"E22",2709,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
22,"World Championship 14th","GER/NLD",1929,22,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"C76",2710,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
2,"World Championship 15th","Germany",1934,2,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D48",2664,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
4,"World Championship 15th","Germany",1934,4,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D31",2666,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
9,"World Championship 15th","Germany",1934,9,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"A44",2671,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
10,"World Championship 15th","Germany",1934,10,"Alekhine, Alexander","Bogoljubow, Efim","0-1",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"D52",2672,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
11,"World Championship 15th","Germany",1934,11,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"A91",2673,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
16,"World Championship 15th","Germany",1934,16,"Alekhine, Alexander","Bogoljubow, Efim","1-0",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"C77",2678,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
17,"World Championship 15th","Germany",1934,17,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D24",2679,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
21,"World Championship 15th","Germany",1934,21,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D30",2683,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
23,"World Championship 15th","Germany",1934,23,"Bogoljubow, Efim","Alekhine, Alexander","1-0",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"D23",2685,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
24,"World Championship 15th","Germany",1934,24,"Alekhine, Alexander","Bogoljubow, Efim","0-1",,,"","","Bogoljubow, Efim",,"Alekhine, Alexander",,0,"D30",2686,"Alekhine, Alexander","Russia","Russia","Bogoljubow, Efim"
25,"World Championship 15th","Germany",1934,25,"Bogoljubow, Efim","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Bogoljubow, Efim",,0,"D11",2687,"Bogoljubow, Efim","Germany","Russia","Alekhine, Alexander"
2,"World Championship 16th","NLD",1935,2,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D81",2634,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
4,"World Championship 16th","NLD",1935,4,"Euwe, Max","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Euwe, Max",,0,"D81",2636,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
8,"World Championship 16th","NLD",1935,8,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D45",2640,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
10,"World Championship 16th","NLD",1935,10,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D45",2642,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
12,"World Championship 16th","NLD",1935,12,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D97",2644,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
14,"World Championship 16th","NLD",1935,14,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D82",2646,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
16,"World Championship 16th","NLD",1935,16,"Euwe, Max","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Euwe, Max",,0,"D12",2648,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
20,"World Championship 16th","NLD",1935,20,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D17",2652,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
26,"World Championship 16th","NLD",1935,26,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"E18",2658,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
1,"World Championship 17th","NLD",1937,1,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D17",2608,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
5,"World Championship 17th","NLD",1937,5,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D28",2612,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
7,"World Championship 17th","NLD",1937,7,"Euwe, Max","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Euwe, Max",,0,"D18",2614,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
13,"World Championship 17th","NLD",1937,13,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D18",2620,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
17,"World Championship 17th","NLD",1937,17,"Euwe, Max","Alekhine, Alexander","1-0",,,"","","Euwe, Max",,"Alekhine, Alexander",,0,"D19",2624,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
21,"World Championship 17th","NLD",1937,21,"Euwe, Max","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Euwe, Max",,0,"E18",2628,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
25,"World Championship 17th","NLD",1937,25,"Euwe, Max","Alekhine, Alexander","0-1",,,"","","Alekhine, Alexander",,"Euwe, Max",,0,"E46",2632,"Euwe, Max","Netherlands","Russia","Alekhine, Alexander"
4,"World Championship 18th","NLD/URS",1948,2,"Keres, Paul","Smyslov, Vassily","1-0",,,"","","Keres, Paul",,"Smyslov, Vassily",,0,"D94",2561,"Keres, Paul","Estonia","Russia","Smyslov, Vassily"
8,"World Championship 18th","NLD/URS",1948,4,"Euwe, Max","Smyslov, Vassily","0-1",,,"","","Smyslov, Vassily",,"Euwe, Max",,0,"C98",2565,"Euwe, Max","Netherlands","Russia","Smyslov, Vassily"
10,"World Championship 18th","NLD/URS",1948,5,"Keres, Paul","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Keres, Paul",,0,"A13",2567,"Keres, Paul","Estonia","Russia","Botvinnik, Mikhail"
25,"World Championship 18th","NLD/URS",1948,13,"Smyslov, Vassily","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"B62",2582,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
27,"World Championship 18th","NLD/URS",1948,14,"Euwe, Max","Smyslov, Vassily","1-0",,,"","","Euwe, Max",,"Smyslov, Vassily",,0,"D99",2584,"Euwe, Max","Netherlands","Russia","Smyslov, Vassily"
30,"World Championship 18th","NLD/URS",1948,15,"Keres, Paul","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Keres, Paul",,0,"C08",2587,"Keres, Paul","Estonia","Russia","Botvinnik, Mikhail"
38,"World Championship 18th","NLD/URS",1948,19,"Reshevsky, Samuel Herman","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Reshevsky, Samuel Herman",,0,"C18",2595,"Reshevsky, Samuel","United States","Russia","Botvinnik, Mikhail"
47,"World Championship 18th","NLD/URS",1948,24,"Euwe, Max","Smyslov, Vassily","0-1",,,"","","Smyslov, Vassily",,"Euwe, Max",,0,"D99",2604,"Euwe, Max","Netherlands","Russia","Smyslov, Vassily"
50,"World Championship 18th","NLD/URS",1948,25,"Keres, Paul","Botvinnik, Mikhail","1-0",,,"","","Keres, Paul",,"Botvinnik, Mikhail",,0,"C15",2607,"Keres, Paul","Estonia","Russia","Botvinnik, Mikhail"
6,"World Championship 19th","Moscow",1951,6,"Bronstein, David I","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Bronstein, David I",,0,"B63",2539,"Bronstein, David","Soviet Union","Russia","Botvinnik, Mikhail"
12,"World Championship 19th","Moscow",1951,12,"Bronstein, David I","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Bronstein, David I",,0,"A85",2545,"Bronstein, David","Soviet Union","Russia","Botvinnik, Mikhail"
22,"World Championship 19th","Moscow",1951,22,"Bronstein, David I","Botvinnik, Mikhail","1-0",,,"","","Bronstein, David I",,"Botvinnik, Mikhail",,0,"A91",2555,"Bronstein, David","Soviet Union","Russia","Botvinnik, Mikhail"
1,"World Championship 20th","Moscow",1954,1,"Smyslov, Vassily","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"C17",2510,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
2,"World Championship 20th","Moscow",1954,2,"Botvinnik, Mikhail","Smyslov, Vassily","1-0",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"E45",2511,"Botvinnik, Mikhail","Russia","Russia","Smyslov, Vassily"
4,"World Championship 20th","Moscow",1954,4,"Botvinnik, Mikhail","Smyslov, Vassily","1-0",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"D22",2513,"Botvinnik, Mikhail","Russia","Russia","Smyslov, Vassily"
7,"World Championship 20th","Moscow",1954,7,"Smyslov, Vassily","Botvinnik, Mikhail","1-0",,,"","","Smyslov, Vassily",,"Botvinnik, Mikhail",,0,"C15",2516,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
9,"World Championship 20th","Moscow",1954,9,"Smyslov, Vassily","Botvinnik, Mikhail","1-0",,,"","","Smyslov, Vassily",,"Botvinnik, Mikhail",,0,"C17",2518,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
10,"World Championship 20th","Moscow",1954,10,"Botvinnik, Mikhail","Smyslov, Vassily","0-1",,,"","","Smyslov, Vassily",,"Botvinnik, Mikhail",,0,"D22",2519,"Botvinnik, Mikhail","Russia","Russia","Smyslov, Vassily"
11,"World Championship 20th","Moscow",1954,11,"Smyslov, Vassily","Botvinnik, Mikhail","1-0",,,"","","Smyslov, Vassily",,"Botvinnik, Mikhail",,0,"C73",2520,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
12,"World Championship 20th","Moscow",1954,12,"Botvinnik, Mikhail","Smyslov, Vassily","1-0",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"D18",2521,"Botvinnik, Mikhail","Russia","Russia","Smyslov, Vassily"
13,"World Championship 20th","Moscow",1954,13,"Smyslov, Vassily","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"B24",2522,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
14,"World Championship 20th","Moscow",1954,14,"Botvinnik, Mikhail","Smyslov, Vassily","0-1",,,"","","Smyslov, Vassily",,"Botvinnik, Mikhail",,0,"E68",2523,"Botvinnik, Mikhail","Russia","Russia","Smyslov, Vassily"
15,"World Championship 20th","Moscow",1954,15,"Smyslov, Vassily","Botvinnik, Mikhail","0-1",,,"","","Botvinnik, Mikhail",,"Smyslov, Vassily",,0,"B25",2524,"Smyslov, Vassily","Russia","Russia","Botvinnik, Mikhail"
